Incident_ID,Source,Call_ID,Transcript,Extracted_Event,Location,Timestamp,Sentiment,Urgency_Score,Severity
INC_630,audio,C630,"– In Jan. 2010 District of Columbia (DC) council member Yvette Alexander stopped to inquire about a man lying on the sidewalk, and two bystanders brandished a gun at her—they were robbing the man. Alexander complained to the Office of Unified Communications that it took too long for officers to arrive at the scene. But officials noted the call was answered within five seconds, dispatched with 1 minute 37 seconds, and then it took an officer 10 minutes to arrive. Read more",Robbery / theft,"District of Columbia, DC",1/10,Distressed,0.62,High
INC_631,audio,C631,"-In Jan. 2010 a man in Brooksville (Fla.) invaded his sister’s home, shot the sister and three other women. The sister and another woman were killed. A third woman dialed 911 for help. Police later arrested John Kalisz, but only after he shot and killed a Dixie County sheriff’s deputy who tried to arrest him. Hernando County sheriff’s dispatcher Milagros Ramos fielded the extraordinaryly personal call, continually assuring the caller that help was on the way.",Murder / homicide,"Florida, Brooksville, Fla., Dixie County, Hernando County",1/10,Calm,0.55,Medium
INC_632,audio,C632,"– In Jan. 2010 a child care provider in Muncie (Ind.) dialed 911 to report an unresponsive 4 month-old infant. A dispatcher gave Tina Byrd CPR instructions, but Byrd said rescue breathing wasn’t working. It was the second infant to die at the home in 11 weeks, and police and the coroner are investigating. On the tape, Byrd is heard talking before the calltaker answers, saying, “Clean up the house,” and other words.",Medical emergency,"Indiana, Muncie, Ind., Byrd",1/10,Distressed,0.7,Medium
INC_633,audio,C633,"– In Jan. 2010 a 12 year-old boy was home alone in Warren (Ohio) while his mother ran an errand. The boy came out of the bathroom and was confronted by three burglars, who forced him to lie down while they loaded items from the house into their car. The boy obtained a car description when the burglars fled and dialed 911 to give them information. His mother arrived home while he was on the telephone.",Road accident,"Warren, Ohio",1/10,Distressed,0.4,Low
INC_634,audio,C634,"– In Jan. 2010 a woman in Linvingston County (Mich.) reporting that her mother’s wallet and cellular phone were found in a parking lot 43 miles from the mother’s home, and her mother wasn’t answering the door. A state trooper arrived to investigate and found that Louise DeRosia had been shot to death.",Murder / homicide,"Michigan, Linvingston County, Mich.",1/10,Distressed,0.82,High
INC_635,audio,C635,"– In Feb. 2010 a 13 year-old boy dialed 911 to report that intruders had shot and killed his father at their Kentwood (Mich.) home. Keishawn Mann told a Kent County sheriff’s dispatcher he was in the basement, heard a shot, came upstairs and found his father wounded. A 9 mm handgun was nearby, Mann told the dispatcher. Deputies later arrested him and he was charged with murder.",Murder / homicide,"Michigan, Kentwood, Mich., Kent County",2/10,Distressed,1.0,High
INC_636,audio,C636,"– In Feb. 2010 a man crashed his pick-up truck into a rentention pond in Winter Garden (Fla.) and dialed 911 for help. During the one minute, 45-second recording, Umberto Delgado Jr. gave his location to two dispatchers. Highway Patrol troopers arrived to find Delgado in the water and the truck submerged in 8 feet of water. Delgado could not be revived.",Road accident,"Florida, Winter Garden, Fla., Delgado",2/10,Distressed,0.82,Medium
INC_637,audio,C637,"– In Feb. 2010 a man entered a grocery store at 1 p.m. in Macomb (Ill.), killed one employee and shot at police who arrived. The store manager dialed 911 for help. Officers were able to rescue all the employees, and five hours after the incident began they found Jonathan J. Labbe dead from an apparent self-inflicted gunshot wound.",Shooting,"Illinois, Macomb, Ill.",2/10,Distressed,1.0,High
INC_638,audio,C638,"– In Feb. 2010 a Des Moines woman accused DPD Off. Maynard Richardson of attempting to sexually assault her, after Richardson responded to her home for a report of a fight. The woman dialed 911 and reached a male DPD dispatcher, and told him she needed to make a report, and to have a female officer respond. The call demonstrates the sensitive nature of some calls, such as taking complaints about officer conduct from citizens.",Assault / violence,"Iowa, Des Moines",2/10,Calm,0.0,Medium
INC_639,audio,C639,"– In Feb. 2010 a Tulsa (Okla.) man broke into his ex-girlfriend’s home, and waited for several hours for her to arrive home so he could kill her, police say. However, the woman’s 9 year-old daughter grabbed a telephone, locked herself in a bathroom and dialed 911 for help. Police arrived and arrested Allen Shields on five felonies. The woman and the girl were unhurt.",Murder / homicide,"Oklahoma, Tulsa, Okla.",2/10,Distressed,0.52,Medium
INC_640,audio,C640,"– In Feb. 2010 a Merritt Island (Fla.) woman entered her neighbor’s home and fired shots at the walls, ceiling and objects. The homeowner dialed 911 very upset, said he was armed and would shoot the neighbor, and used profanity throughout the call. Brevard County deputies finally arrived and the man was convinced to put down his gun. Deputies said Kathleen Aceto may have psychiatric issues.",Shooting,"Florida, Merritt Island, Fla., Brevard County",2/10,Distressed,0.86,High
INC_641,audio,C641,"– In Feb. 2010 a Glynn County (Geo.) woman drowned one of her young children, and attempted to drown the other. She dialed 911 to tell Glynn County 911 dispatcher John Girton, “I just killed by two kids.” Julia Murray then shot herself, and died later in a hospital.",Murder / homicide,"Georgia, Glynn County",2/10,Distressed,0.94,High
INC_642,audio,C642,"– In Feb. 2010 seven persons died in a Cicero (Ill.) house fire. Officials said they received several 911 calls, but none from the house itself. They believe the fire smoldered for hours, overcoming the residents. The tape includes 911 calls and fire radio traffic.",Building fire / trapped persons,"Illinois, Cicero, Ill.",2/10,Distressed,0.81,High
INC_643,audio,C643,"– In Feb. 2010 seven persons died in a Cicero (Ill.) house fire. Officials said they received several 911 calls, but none from the house itself. They believe the fire smoldered for hours, overcoming the residents. The tape includes 911 calls and fire radio traffic.",Building fire / trapped persons,"Illinois, Cicero, Ill.",2/10,Distressed,0.81,High
INC_644,audio,C644,"– In Feb. 2010 a woman dialed 911 and talked to a Brevard County (Fla.), saying her daughter claimed to have killed someone. The dispatcher remembered that the daughter had been taken to a hospital for psychiatric evaluation the night before, and dispatched deputies and fire-resuce to the scene. In fact, Sheila Graham Trott did kill the friend of her estranged husband earlier in the day, in a confusing tale of events. The call documents the multi-tasking of a dispatcher. Read more about the incident",Murder / homicide,"Florida, Brevard County, Fla.",2/10,Calm,0.59,High
INC_645,audio,C645,"– In Feb. 2010 two teens burglarized a car in Daytona Beach (Fla.), and somehow dialed 911 on one of their cellular phones. A male dispatcher answered the call and listened to the conversation, which clearly indicated what they were doing. Dispatchers directed officers to the area, spotted the teens inside a car and arrested them when they ran.",Road accident,"Florida, Daytona Beach, Fla.",2/10,Distressed,0.24,Low
INC_646,audio,C646,"– In Feb. 2010 an off-duty Cincinnati (Ohio) officer was shot and wounded after an altercation at a liquor store. A clerk dialed 911 to report the altercation, and then 5 minutes later about the shooting.",Shooting,"Cincinnati, Ohio",2/10,Distressed,0.62,High
INC_647,audio,C647,"– In Feb. 2010 a woman in Edgewater (Fla.) dialed 911 to say her husband was drunk and had shot her. Patricia Malewski, 71, handed the phone to her husband, and he claimed it as an accident. Volusia County deputies arrived and arrested the husband.",Shooting,"Florida, Edgewater, Fla., Volusia County",2/10,Distressed,0.62,Medium
INC_648,audio,C648,"– In March 2010 a pair of burglars invaded a home in Livingston (La.) while the elderly female homeowner was there. The pair tried to escape in the woman’s truck, but it got stuck in the mud. The woman dialed 911 and was talking as one burglar came back inside to get the keys to the woman’s car—and talked to the dispatcher. Both suspects were arrested leaving the rural home.",Road accident,"Louisiana, Livingston, La.",3/10,Distressed,0.5,Medium
INC_649,audio,C649,"– In March 2010 a female trainer at Seaworld Orlando (Fla.) was attacked by a killer whale after a public show, prompting a 911 call from an employee. Dawn Brancheau did not survive the attack.",Assault / violence,"Florida, Fla.",3/10,Distressed,0.7,Medium
INC_650,audio,C650,"– In March 2010 a a 7 year-old boy in Norwalk (S. Calif.) dialed 911 from the bathroom, where he ran after a pair of burglars invaded his home at 8 a.m., threatening his parents with a gun. The boy talked to Los Angeles County Sheriff’s dispatcher Monique Patino, who skillfully handled the youth and assured him police were on the way. The burglars broke into the bathroom, but the boy said he was on the phone with police, and the crooks fled.",Shooting,"California, Norwalk, Calif., Los Angeles County",3/10,Distressed,0.62,High
INC_651,audio,C651,"– In Feb. 2010 a 43 year-old woman dialed 911 at 1 a.m. when her house caught fire in Spotsylvania County (Virg.). Sandy Hill stayed on the phone with the dispatcher as firefighters arrived and began searching for her. However, a confusing layout and smoke prevented firefighters from locating her for 20 minutes, and Hill did not survive. An investigation was begun to determine how the 911 call and fireground operations were conducted. Also listen to the fire radio traffic",Building fire / trapped persons,"Virginia, Spotsylvania County",2/10,Distressed,0.94,High
INC_652,audio,C652,"– In Feb. 2010 a 25 year-old man dialed 911 in Vineland (NJ) to tell a dispatcher, “I just killed somebody.” Rashid Jones told a Cumberland County dispatcher that he beat a 73 year-old woman to death, apparently as the result of his mental illness. Arriving officers confronted Jones waving a metal baseball bat, and shot him to death.",Murder / homicide,"New Jersey, Vineland, Cumberland County",2/10,Distressed,0.82,High
